Date,SP500,cpi
2021-07-14,1011.8733812573391,-17.72048147156039
2021-07-15,1018.5530069466467,-17.874298350222006
2021-07-16,1021.870696052596,-17.950697329204303
2021-07-19,1019.5770449009569,-17.897879659877617
2021-07-20,1021.8093283928329,-17.949284168899425
2021-07-21,1026.1788801079174,-18.04990519726644
2021-07-22,1029.5736972044315,-18.128080261813693
2021-07-23,1033.8190142764843,-18.225840443495315
2021-07-26,1039.4432208218295,-18.35535337370908
2021-07-27,1042.5374061214825,-18.42660555862645
2021-07-28,1048.2373459378541,-18.557862457125566
2021-07-29,1051.7792710778585,-18.639425091744556
2021-07-30,1052.5383471875439,-18.65690492119748
2021-08-02,1053.8384664053638,-17.891633008837545
2021-08-03,1057.3268343150285,-17.971962339917752
2021-08-04,1060.3710537871584,-18.042063923291437
2021-08-05,1067.6505483506526,-18.209694443933216
2021-08-06,1080.3635912983627,-18.502447462659774
2021-08-09,1088.167953692774,-18.682164518568186
2021-08-10,1093.7421944105963,-18.810526847238265
2021-08-11,1099.0929313221222,-18.933742381843444
2021-08-12,1102.5948628793149,-19.01438405346829
2021-08-13,1105.8582973951561,-19.089533670271948
2021-08-16,1111.4461017605054,-19.218208339486694
2021-08-17,1114.8337709193775,-19.296218802975716
2021-08-18,1113.485565275966,-19.265172634596013
2021-08-19,1114.2382256757664,-19.2825047245625
2021-08-20,1118.1307484401568,-19.372140840355087
2021-08-23,1122.1568156005087,-19.464852185674744
2021-08-24,1128.1245067005866,-19.602274798935866
2021-08-25,1132.9153683207387,-19.712597654555054
2021-08-26,1135.3061616883433,-19.767652292409764
2021-08-27,1140.8061335906568,-19.894304375938162
2021-08-30,1147.3786796872755,-20.045655450454205
2021-08-31,1153.1107329210572,-20.177651849317385
2021-09-01,1157.6533678287315,-19.183967513371584
2021-09-02,1162.5770764850758,-19.297349539878013
2021-09-03,1166.5560369929617,-19.38897612407729
2021-09-07,1171.6939397026727,-19.50729056180694
2021-09-08,1179.820342838887,-19.694423497587962
2021-09-09,1186.067256790886,-19.83827599023624
2021-09-10,1187.2748049686816,-19.866083130962636
2021-09-13,1186.503594798999,-19.848323881176725
2021-09-14,1183.4201139718161,-19.77731819638072
2021-09-15,1182.3139967725729,-19.75184678481736
2021-09-16,1182.581782924267,-19.75801330251136
2021-09-17,1177.1275229548792,-19.632413862823682
2021-09-20,1164.9121856750435,-19.35112189534246
2021-09-21,1152.8803586186923,-19.07405575893202
2021-09-22,1143.7078112234585,-18.86283245461283
2021-09-23,1137.425889811003,-18.718173818245162
2021-09-24,1131.7166751096893,-18.586703339836333
2021-09-27,1126.2238511450187,-18.460215857366194
2021-09-28,1114.6954829746464,-18.19474325597966
2021-09-29,1105.1394574418691,-17.974689305618966
2021-09-30,1094.3537425585973,-17.726318352717385
2021-10-01,1086.436640184149,-14.996329926842606
2021-10-04,1076.2543507098899,-14.761854514984265
2021-10-05,1066.615478836432,-14.539892798212037
2021-10-06,1058.746122511453,-14.358679077071628
2021-10-07,1056.3731466859717,-14.30403473746452
2021-10-08,1058.7732149385192,-14.35930295522897
2021-10-11,1059.2730824216815,-14.370813788257749
2021-10-12,1056.060345961122,-14.2968316345696
2021-10-13,1049.9776602349657,-14.15676095160083
2021-10-14,1048.7479708844721,-14.128443949059914
2021-10-15,1050.766025454992,-14.174915243926506
2021-10-18,1060.322783215529,-14.394986055859022
2021-10-19,1071.7604597478075,-14.658370231135905
2021-10-20,1088.0882670635037,-15.03436320941151
2021-10-21,1101.851743032821,-15.351305357311162
2021-10-22,1119.3071113606884,-15.753263550324817
2021-10-25,1135.0714868501827,-16.116281950551297
2021-10-26,1150.1560760358461,-16.46364638867331
2021-10-27,1161.0046579023865,-16.713465027955408
2021-10-28,1175.6493525451097,-17.050699676073833
2021-10-29,1193.086868462865,-17.452246767907923
2021-11-01,1211.9234797294303,-15.52038493370108
2021-11-02,1230.9791492575787,-15.959194493392317
2021-11-03,1246.8542306105664,-16.324762202691517
2021-11-04,1261.7567042922838,-16.667932927022406
2021-11-05,1276.8291245499595,-17.01501714187941
2021-11-08,1289.8307001025223,-17.314414422834858
2021-11-09,1300.4750252924196,-17.55952948651128
2021-11-10,1307.396774293884,-17.71892192492126
2021-11-11,1314.8498068361505,-17.890548638084255
2021-11-12,1323.159755063838,-18.081908207868054
2021-11-15,1330.872693592397,-18.259519976094992
2021-11-16,1341.5284206145343,-18.504897598532636
2021-11-17,1348.115959946209,-18.65659393380497
2021-11-18,1355.1969510511617,-18.819653362619675
2021-11-19,1361.2160724342784,-18.9582603005681
2021-11-22,1364.9500853229392,-19.044246287527756
2021-11-23,1367.1016842894223,-19.093792811921446
2021-11-24,1368.629843621492,-19.1289829123088
2021-11-26,1361.2811012328339,-18.95975776873209
2021-11-29,1357.9655390741837,-18.883407768601273
2021-11-30,1349.5213490907645,-18.688956910650575
2021-12-01,1340.022278557566,-16.460681913065258
2021-12-02,1334.8686503850413,-16.342005353007494
2021-12-03,1324.5556756898777,-16.104520552045386
2021-12-06,1318.0481235238267,-15.95466614276134
2021-12-07,1317.0376840850313,-15.931397976582389
2021-12-08,1317.933163765736,-15.952018875985686
2021-12-09,1315.2845913591364,-15.891028161918484
2021-12-10,1316.2886150880468,-15.914148588610999
2021-12-13,1315.2910419370091,-15.891176704336885
2021-12-14,1311.2485170860846,-15.798086375117293
2021-12-15,1311.8476537325105,-15.811883155525607
2021-12-16,1317.1355236607678,-15.93365100375027
2021-12-17,1314.6626161802405,-15.876705461055764
2021-12-20,1314.7354554082212,-15.87838278598582
2021-12-21,1324.4607301571868,-16.1023341682328
2021-12-22,1332.9913230161137,-16.298774691658195
2021-12-23,1346.3706234881174,-16.606870134876516
2021-12-27,1360.618276345771,-16.934961796408828
2021-12-28,1367.7306835083627,-17.098744666947795
2021-12-29,1374.2896659574544,-17.24978340091917
2021-12-30,1382.2361154050104,-17.43277240469257
2021-12-31,1386.1036726896345,-17.521833621179326
2022-01-03,1395.2512378328192,-16.15006224553622
2022-01-04,1406.6375189500468,-16.412262899057794
2022-01-05,1405.97555018834,-16.397019235200958
2022-01-06,1407.9307377755913,-16.442042843687034
2022-01-07,1411.9575022957142,-16.53477024764655
2022-01-10,1419.2605676194335,-16.7029435503145
2022-01-11,1423.8193479081183,-16.80792209059888
2022-01-12,1425.9466438866148,-16.856908971394546
2022-01-13,1421.1793181587018,-16.747128094869595
2022-01-14,1412.0146160608801,-16.536085450248464
2022-01-18,1397.0728461561202,-16.192009821563232
2022-01-19,1378.4848958257362,-15.76397079160472
2022-01-20,1357.347642252017,-15.27722699495851
2022-01-21,1331.0517395154293,-14.671691016047816
2022-01-24,1303.4568996031821,-14.036243411661275
2022-01-25,1272.2444710158816,-13.317490810234375
2022-01-26,1247.204687565073,-12.740880456314073
2022-01-27,1220.8159662430926,-12.133207072442246
2022-01-28,1203.3077729126444,-11.730032437461574
2022-01-31,1192.2578284125057,-11.475576865929128
2022-02-01,1180.4153778036844,-9.057302998697992
2022-02-02,1170.6343840090922,-8.832068531128755
2022-02-03,1157.667118557215,-8.533461335252866
2022-02-04,1146.0758834035742,-8.266541047485845
2022-02-07,1139.4176666592066,-8.113217169066928
2022-02-08,1138.6164700194113,-8.094767397768408
2022-02-09,1146.0752209117927,-8.266525791778008
2022-02-10,1153.6546499123779,-8.441063133409841
2022-02-11,1154.2623640839765,-8.455057435088065
2022-02-14,1157.4914884991313,-8.529416966812164
2022-02-15,1166.1420272385049,-8.728619576288025
2022-02-16,1176.7463588455903,-8.972813676970333
2022-02-17,1173.0623117844525,-8.887978291554333
2022-02-18,1161.1597752294674,-8.61388942696803
2022-02-22,1143.8943328349687,-8.216304804511537
2022-02-23,1117.9098012357017,-7.6179390082840825
2022-02-24,1104.4319638281913,-7.307574479258051
2022-02-25,1096.1570230609605,-7.117021053193611
2022-02-28,1088.3069487336234,-6.936251353444476
2022-03-01,1073.003341199258,-3.5650433276580884
2022-03-02,1058.6757011759819,-3.235109740137517
2022-03-03,1048.6362309826263,-3.003923137716015
2022-03-04,1042.225786164553,-2.8563048940280282
2022-03-07,1027.9024349038618,-2.526470067142384
2022-03-08,1006.4531477010405,-2.0325408321050986
2022-03-09,992.3761736471024,-1.7083795226707252
2022-03-10,983.7541917903118,-1.5098345144958216
2022-03-11,973.4312099824483,-1.2721192720522083
2022-03-14,964.0301377905726,-1.0556335514613409
2022-03-15,966.6687379524601,-1.1163946269789733
2022-03-16,971.6074049758718,-1.2301211113097281
2022-03-17,973.536894855597,-1.2745529589181501
2022-03-18,979.9052191435603,-1.4212012607605118
2022-03-21,990.9680299314568,-1.675953114197796
2022-03-22,999.8992211102823,-1.8816185232724933
2022-03-23,1006.5224652621819,-2.0341370609040155
2022-03-24,1020.1824181736365,-2.348695303721172
2022-03-25,1044.6023882608379,-2.9110327385622554
2022-03-28,1073.5104263560397,-3.576720367609113
2022-03-29,1098.7694597185491,-4.158379557891379
2022-03-30,1123.2579802711443,-4.722295557027564
2022-03-31,1146.5446709960597,-5.25853609628399
2022-04-01,1173.1904937120462,-4.660808910848289
2022-04-04,1196.0551423041334,-5.187330761280691
2022-04-05,1207.9991368974488,-5.462374312004812
2022-04-06,1212.9606773213163,-5.576627519721882
2022-04-07,1215.609249727915,-5.637618233789084
2022-04-08,1217.5444230897674,-5.68218095931212
2022-04-11,1210.4691503349295,-5.519253211343994
2022-04-12,1206.2709747833323,-5.422578593714746
2022-04-13,1201.0173452197841,-5.3015992247056545
2022-04-14,1190.2723212790934,-5.054165293438018
2022-04-18,1177.1450814959699,-4.7518742455855545
2022-04-19,1165.0489927368108,-4.473328305514968
2022-04-20,1154.837414152209,-4.238178430783847
2022-04-21,1145.0721458204325,-4.013306085542752
2022-04-22,1125.5001859865379,-3.5626075118547647
2022-04-25,1105.0398944095823,-3.091452639821739
2022-04-26,1080.0522386015828,-2.5160426692285967
2022-04-27,1058.8300117398849,-2.0273421273193435
2022-04-28,1043.6404699088316,-1.6775608639031816
2022-04-29,1018.1936724282405,-1.0915778848471973
2022-05-02,999.8904315830896,1.9255928655149148
2022-05-03,984.039618350098,2.2906017341481117
2022-05-04,973.5838243740309,2.5313753445470013
2022-05-05,956.0370670482998,2.9354380223101373
2022-05-06,936.8742830594738,3.376714189078996
2022-05-09,903.2424867879918,4.151179431127588
2022-05-10,870.5082971445108,4.904974794921401
2022-05-11,837.7683891509168,5.658901839561821
2022-05-12,813.367735929346,6.220794450079637
2022-05-13,793.9278734698901,6.668451115918202
2022-05-16,781.9888824329264,6.943379445901542
2022-05-17,775.1971212925973,7.099778553847528
2022-05-18,749.2168610219219,7.698045990906024
2022-05-19,732.7112269648669,8.078133922337798
2022-05-20,714.571766136587,8.495845239556871
2022-05-23,700.1663007629745,8.827570971282285
2022-05-24,674.5523810134937,9.417402403373075
2022-05-25,662.5455543048993,9.69389283754569
2022-05-26,657.8682402893037,9.801600945134822
2022-05-27,669.7936676787408,9.52698495569615
2022-05-31,679.1554610815688,9.31140373799363
2022-06-01,691.0967651648325,12.674386326732588
2022-06-02,708.7163617185438,12.268646324039366
2022-06-03,714.7611982431813,12.129447223747292
2022-06-06,722.8604915183355,11.94293856758955
2022-06-07,727.9898515708633,11.824820848197817
2022-06-08,741.7069356814782,11.508947001312748
2022-06-09,750.0640079956265,11.316502268942543
2022-06-10,750.0283031754007,11.31732447130176
2022-06-13,734.0239661890364,11.685868649493074
2022-06-14,719.313580255975,12.024616021483325
2022-06-15,705.8357254144707,12.334980951975382
2022-06-16,677.9095524414856,12.978058417610242
2022-06-17,643.3901217867115,13.772963899364072
2022-06-21,617.1570860333923,14.37705219189425
2022-06-22,592.7821130853531,14.938353443000409
2022-06-23,565.5686243633509,15.565019380196958
2022-06-24,551.5152036356471,15.888638309071126
2022-06-27,535.7108171293467,16.252578073757746
2022-06-28,511.49365669726694,16.810245254670804
2022-06-29,490.28928224568153,17.298534695400434
2022-06-30,473.69081216924087,17.680760433259337
2022-07-01,468.29680252218577,17.78596740545578
2022-07-05,474.1352554228811,17.651520859620803
2022-07-06,481.9617589899908,17.47129394189787
2022-07-07,490.00463585974876,17.286084429702242
2022-07-08,506.6152225621945,16.90357967297632
2022-07-11,519.4396687331682,16.608261286537243
2022-07-12,523.2965041113271,16.519446971637876
2022-07-13,526.2878637128879,16.450562633163145
2022-07-14,525.9058151628728,16.459360358992996
2022-07-15,522.4367292508491,16.539245668681957
2022-07-18,517.4908968558007,16.65313715553691
2022-07-19,525.7129951864581,16.463800572905484
2022-07-20,535.786740612511,16.231824688336417
2022-07-21,551.03770240531,15.880629060217387
2022-07-22,560.7708224516887,15.656497018272375
2022-07-25,570.4432721980743,15.433762077992384
2022-07-26,575.8682604911146,15.30883669971152
2022-07-27,584.5081121920125,15.109880188891026
2022-07-28,596.8655539589872,14.825315872078846
2022-07-29,616.5646250449649,14.371690209816165
2022-08-01,637.9807067130232,14.110587128282702
2022-08-02,658.6473644799271,13.634680103258546
2022-08-03,684.6968900097613,13.034817641799094
2022-08-04,705.3185680714978,12.559946399043838
2022-08-05,727.7654632933454,12.043044476800446
2022-08-08,742.2880502403355,11.708621696515905
2022-08-09,753.8971378040897,11.441290307569261
2022-08-10,768.985300958574,11.093843568918146
2022-08-11,786.5263748021798,10.689911769069568
2022-08-12,808.8997160022827,10.174703631862059
2022-08-15,835.7561739560197,9.556259316791511
2022-08-16,855.8644208870664,9.09321124760973
2022-08-17,870.2613261695024,8.761682635688203
2022-08-18,881.2191494440194,8.509348410477031
2022-08-19,889.0635054212416,8.328710391574475
2022-08-22,892.4054975151766,8.251751768994211
2022-08-23,890.5174308057913,8.295229733396837
2022-08-24,889.719790700824,8.313597605632225
2022-08-25,893.5709251628623,8.224914570113441
2022-08-26,887.6867603292412,8.36041375978914
2022-08-29,881.1270630863864,8.511468953866341
2022-08-30,865.1255678410853,8.879947693100348
2022-08-31,847.1110564496021,9.29478170352823
2022-09-01,824.7644905692405,10.941673362509306
2022-09-02,798.1372547719138,11.554839202668347
2022-09-06,769.7868952848089,12.20768473744468
2022-09-07,748.7803269319952,12.691419144987066
2022-09-08,728.9598455100536,13.147840616443801
2022-09-09,717.4543333061442,13.412786895909989
2022-09-12,715.4848498436063,13.458139706512554
2022-09-13,701.4857011400059,13.780508871742114
2022-09-14,687.5779588682626,14.100773150756197
2022-09-15,666.3143088362244,14.590427575871217
2022-09-16,653.1513816668689,14.893540424616873
2022-09-19,643.8166981251011,15.108497362696113
2022-09-20,634.517022043789,15.322648157055966
2022-09-21,622.7294278128993,15.594090156332612
2022-09-22,607.8148026371887,15.937540702462513
2022-09-23,591.3170313115411,16.31744757273023
2022-09-26,573.2396878047775,16.733728466606607
2022-09-27,549.4902640044556,17.280624716320943
2022-09-28,528.9857075160962,17.752798910517072
2022-09-29,498.5016363406112,18.454779065575508
2022-09-30,461.02656833849596,19.317746281978827
2022-10-03,442.90499143561374,21.257449260483583
2022-10-04,431.8307788154775,21.51246367268206
2022-10-05,423.39943768582043,21.706618650193946
2022-10-06,414.20115771507153,21.91843451832281
2022-10-07,395.6182283750313,22.346357926074575
2022-10-10,378.2271217499724,22.746836315428084
2022-10-11,363.86736830928567,23.077509403312746
2022-10-12,350.94508256257586,23.375080816919734
2022-10-13,349.2798048657223,23.413428447363287
2022-10-14,344.140455134489,23.53177620677056
2022-10-17,346.3298684345018,23.481358902632195
2022-10-18,346.3969893123676,23.479813258548745
2022-10-19,350.30237836451533,23.38988086085132
2022-10-20,356.0265688668901,23.258065523152197
2022-10-21,361.33373822678277,23.13585325207029
2022-10-24,361.79148517983504,23.125312360887108
2022-10-25,367.20648379416934,23.000617022621782
2022-10-26,373.3534312231345,22.859066535992838
2022-10-27,385.3245531115035,22.58339830417944
2022-10-28,405.93838587582695,22.108707721122244
2022-10-31,426.1573038023789,21.643111145799708
2022-11-01,446.10366905262345,21.968998957190337
2022-11-02,452.5148286644612,21.821364253396524
2022-11-03,462.28508311859423,21.596377088880644
2022-11-04,468.89762279802426,21.444105051370485
2022-11-07,475.0974126635638,21.301337721308585
2022-11-08,484.59133830882,21.082713792824592
2022-11-09,490.5033452312596,20.94657346195376
2022-11-10,505.04378458836254,20.611739580489626
2022-11-11,519.0107850065647,20.29011071855615
2022-11-14,526.018919449542,20.12872901613747
2022-11-15,537.5251464472158,19.863766276565485
2022-11-16,548.3429921818924,19.614655421833817
2022-11-17,551.592130822447,19.53983500714665
2022-11-18,558.2589425259803,19.386313205991854
2022-11-21,564.9600120282162,19.23200252415552
2022-11-22,582.3761190010309,18.830948432564156
2022-11-23,604.3253085550036,18.3255075615661
2022-11-25,622.5754752467765,17.905246935274306
2022-11-28,633.7967784764078,17.646845354470088
2022-11-29,643.0457390684442,17.43386242469174
2022-11-30,666.7208940532569,16.888676420119083
2022-12-01,675.3081049019925,16.854975587737897
2022-12-02,680.9330436750965,16.72544579595231
2022-12-05,683.902976897723,16.65705485918633
2022-12-06,680.2989344362022,16.74004791714802
2022-12-07,678.5229683098501,16.780944455198266
2022-12-08,679.7333582287083,16.75307187551462
2022-12-09,677.5225011157668,16.803982982827677
2022-12-12,680.4231690792344,16.737187070462625
2022-12-13,681.570709448818,16.71076177569347
2022-12-14,679.2898897169475,16.76328396604731
2022-12-15,669.9802065229355,16.977665201888698
2022-12-16,662.0123306964451,17.161147607370793
2022-12-19,652.0171254144925,17.39131488762922
2022-12-20,633.5584481514784,17.816377047229622
2022-12-21,619.4100470230956,18.142183162848397
2022-12-22,601.6069053779106,18.55214979954434
2022-12-23,590.6083911608121,18.805421046389483
2022-12-27,582.6097966364514,18.98961083495601
2022-12-28,571.848367307171,19.237422545725593
2022-12-29,563.6912454730868,19.425262864591076
2022-12-30,556.9159071553418,19.581283791569092
2023-01-03,545.0674483886378,21.398536685807073
2023-01-04,533.1648943996579,21.672625951859374
2023-01-05,519.7955836063597,21.980491355062185
2023-01-06,519.7477447261354,21.98159297775439
2023-01-09,522.5848483465643,21.916260810409653
2023-01-10,529.8393599962956,21.74920559053973
2023-01-11,540.4072719893911,21.505850152322438
2023-01-12,547.8860022391837,21.333631678281762
2023-01-13,560.5040996542039,21.043065043367818
2023-01-17,570.9406116326295,20.802735454360175
2023-01-18,578.0537335889862,20.638936123715382
2023-01-19,586.3108393800994,20.448793397364568
2023-01-20,595.1177959158922,20.245988834975265
2023-01-23,607.9936723699066,19.949486123848857
2023-01-24,621.7621693295678,19.632428353742426
2023-01-25,633.419793133316,19.36397928346375
2023-01-26,651.4385758533908,18.949046913866937
2023-01-27,663.969538165145,18.66048680599951
2023-01-30,672.9442968956027,18.453818133401597
2023-01-31,684.1806107942839,18.195070890375064
2023-02-01,694.8900265264338,19.101762601554327
2023-02-02,708.9284365850876,18.778489334902446
2023-02-03,718.7393994157965,18.552564747286624
2023-02-06,727.316419001414,18.355055119914653
2023-02-07,744.1076741862817,17.968389971075283
2023-02-08,759.7470828049854,17.60824927910602
2023-02-09,767.5228708828195,17.42919022596456
2023-02-10,772.5679550071382,17.313013193196042
2023-02-13,781.1613974153406,17.1151253848561
2023-02-14,789.7241211256714,16.917944959600618
2023-02-15,795.9489113389673,16.774601927300864
2023-02-16,797.3663822415383,16.741960734520262
2023-02-17,801.7452262755578,16.641125724777538
2023-02-21,796.0852974759928,16.771461258816487
2023-02-22,786.9334442319341,16.982208022998776
2023-02-23,774.9766356528453,17.257546651229717
2023-02-24,763.0912192802139,17.53124127620825
2023-02-27,753.890794928172,17.743106524654593
2023-02-28,740.0480291530016,18.061874539902675
2023-03-01,728.1658784906017,18.570556262284953
2023-03-02,721.014209972956,18.73524323424624
2023-03-03,717.8136250063899,18.808945566135407
2023-03-06,711.4674418911254,18.95508400616322
2023-03-07,700.7731508737052,19.201349671383326
2023-03-08,689.662518639579,19.457202746046846
2023-03-09,677.3736447719934,19.740188097097928
2023-03-10,661.8420479737374,20.09784612334977
2023-03-13,651.7318654996998,20.330661071849846
2023-03-14,646.6075090035224,20.448663570500827
2023-03-15,638.010492626499,20.64663367936987
2023-03-16,637.3135338383299,20.662683085480097
2023-03-17,632.6290544510971,20.770556195593485
2023-03-20,631.3022751866201,20.801108962264465
2023-03-21,634.9784595163505,20.71645463801255
2023-03-22,631.8092906074253,20.789433528177426
2023-03-23,624.8882738337193,20.948809105015556
2023-03-24,619.3590302550588,21.076135249950738
2023-03-27,618.7277627572271,21.090671932189167
2023-03-28,617.2467275116178,21.124776869990114
2023-03-29,625.0653683473201,20.94473101343121
2023-03-30,638.5789280090503,20.633543880579964
2023-03-31,656.6848458323911,20.216604983936634
2023-04-03,671.3691646257089,21.16679933389463
2023-04-04,686.2702261538916,20.823661128309368
2023-04-05,695.5606099162683,20.609724315325224
2023-04-06,709.0127670502466,20.29995114571085
2023-04-10,720.2626271624608,20.040891963605674
2023-04-11,727.8370351727026,19.86647024418056
2023-04-12,738.9040998551955,19.611620433040343
2023-04-13,753.0075212784109,19.28685009969047
2023-04-14,764.9079483200917,19.01280981248965
2023-04-17,777.3182150896464,18.72702905371048
2023-04-18,790.4290320501868,18.42511618682596
2023-04-19,799.4773448023889,18.216753729192163
2023-04-20,805.11584722302,18.08691159686191
2023-04-21,806.8446718289179,18.047100622864036
2023-04-24,807.7394541498516,18.026495782100568
2023-04-25,805.6707015240509,18.074134540082667
2023-04-26,803.2149316598725,18.130685441703378
2023-04-27,805.3807916336518,18.08081051812522
2023-04-28,809.6917999960406,17.98153761257177
2023-05-01,813.9076488751361,18.217544297247088
2023-05-02,815.8807063064942,18.172109186115392
2023-05-03,811.9195982087203,18.263324669135073
2023-05-04,806.4624616302817,18.38899035071202
2023-05-05,805.3863309011504,18.41377124076277
2023-05-08,804.1902194235836,18.44131501979595
2023-05-09,801.6658816600157,18.499444887177788
2023-05-10,802.2264543111596,18.486536149551966
2023-05-11,802.0193733274473,18.491304762648923
2023-05-12,801.0939071766315,18.512616183564802
2023-05-15,805.7105334582393,18.406305579106686
2023-05-16,809.5602208987557,18.31765586526555
2023-05-17,811.2326290992578,18.279144035229763
2023-05-18,813.2727899744887,18.232163681480586
2023-05-19,814.9944666427427,18.19251730854097
2023-05-22,820.2109269305483,18.072393865034684
2023-05-23,824.1263230953964,17.982231025855754
2023-05-24,827.9838907013136,17.893399849384537
2023-05-25,829.0571622553889,17.868684799757062
2023-05-26,833.8651789258829,17.757966901598138
2023-05-30,840.03140835249,17.615972393577948
2023-05-31,843.0441768989913,17.546595054860518
2023-06-01,849.5142892451768,18.035771937418673
2023-06-02,860.8177240217246,17.77547905030869
2023-06-05,870.6372818115988,17.54935653995696
2023-06-06,883.0590027153767,17.26331201801861
2023-06-07,890.8248011145042,17.08448300489269
2023-06-08,897.6715839406907,16.926816870264247
2023-06-09,905.3038379438567,16.751063086665425
2023-06-12,915.7510892627406,16.510486194604425
2023-06-13,931.7061229133624,16.14307736224896
2023-06-14,950.0833659892314,15.719890450314466
2023-06-15,969.689601055823,15.268402594478943
2023-06-16,984.2671399526917,14.93271439337596
2023-06-20,997.3486678028903,14.631475989364219
2023-06-21,1010.6208538142155,14.325847153223492
2023-06-22,1022.1085310420067,14.061311573470931
2023-06-23,1026.818708136765,13.95284670247986
2023-06-26,1030.7483653089103,13.862355464116433
2023-06-27,1037.5008650941872,13.70686045759274
2023-06-28,1045.3087840234248,13.527061502621223
2023-06-29,1052.6289695295,13.35849396034547
2023-06-30,1063.4489596454687,13.109333725296324
2023-07-03,1071.7939731316228,13.542332370794469
2023-07-05,1077.350361439333,13.414381143303984
2023-07-06,1080.1353374169512,13.350249359286408
2023-07-07,1078.2151572901557,13.394466824053126
2023-07-10,1078.2108685275698,13.394565584688053
2023-07-11,1081.8206119052102,13.311441247345783
2023-07-12,1089.423611666024,13.13636112368772
2023-07-13,1098.5747501163187,12.925630819611257
2023-07-14,1109.792479377128,12.66731153933614
2023-07-17,1123.643822677469,12.348346002818175
2023-07-18,1136.2526103395594,12.057993750745936
2023-07-19,1149.7390601402294,11.747430897518
2023-07-20,1159.6243092204404,11.519795663294502
2023-07-21,1165.7626791242346,11.37844269793544
2023-07-24,1172.8358249317744,11.215563928818796
2023-07-25,1181.4506937189099,11.017182718770158
2023-07-26,1192.5306246891605,10.762036625725102
2023-07-27,1202.4180007166706,10.534352412650094
2023-07-28,1214.7504595698838,10.250363396609742
2023-07-31,1225.4404966927068,10.004195689092569
2023-08-01,1232.9436810196557,11.390827389245032
2023-08-02,1233.1829102887668,11.38531847285202
2023-08-03,1232.9308495998866,11.391122868217877
2023-08-04,1229.7345359619121,11.464726840938084
2023-08-07,1227.1252249103654,11.524813453582937
2023-08-08,1222.3878856525653,11.633903808595306
2023-08-09,1217.5920030420684,11.744342286421244
2023-08-10,1212.7711549518053,11.855355663553013
2023-08-11,1206.3021319130485,12.00432283298656
2023-08-14,1200.750764595683,12.132158438270295
2023-08-15,1191.5467662748197,12.34410598724574
2023-08-16,1182.0435657446224,12.562943495639416
2023-08-17,1166.913996853793,12.911343716030359
2023-08-18,1151.2574331847463,13.271879450539387
2023-08-21,1138.620785999843,13.562873245272755
2023-08-22,1129.634573135162,13.76980568102988
2023-08-23,1124.930079522529,13.878139674106336
2023-08-24,1117.6663104218505,14.045408072420003
2023-08-25,1109.616303048444,14.230781784207863
2023-08-28,1104.8982806562726,14.339427314896994
2023-08-29,1107.0348515197102,14.290226854191616
2023-08-30,1110.3225541555485,14.214518396721957
2023-08-31,1113.4367536806003,14.142805328841519
2023-09-01,1115.3223077215034,15.200677105023345
2023-09-05,1119.5333495608584,15.10370620548926
2023-09-06,1123.900042100886,15.003151017545548
2023-09-07,1129.6685323826514,14.870315554751329
2023-09-08,1135.93689014758,14.72596925892833
2023-09-11,1142.1987973346359,14.581771505523733
2023-09-12,1147.508111075821,14.459509854124349
2023-09-13,1149.752528627695,14.407825924769554
2023-09-14,1158.9493790109154,14.19604297685234
2023-09-15,1162.1349533084312,14.122686307185518
2023-09-18,1163.5788367122932,14.089436893421379
2023-09-19,1159.7455895283547,14.177708024828604
2023-09-20,1151.699870917534,14.362982975981538
2023-09-21,1139.01322303712,14.655128175190555
2023-09-22,1125.0376450937456,14.976954558393942
2023-09-25,1113.655652739104,15.239056451280561
2023-09-26,1099.9485583071946,15.554700258150092
2023-09-27,1087.3354470145305,15.84515207378928
2023-09-28,1076.0677170582094,16.104622758540046
2023-09-29,1061.827909497969,16.43253376037427
2023-10-02,1049.443233784671,16.960789634473258
2023-10-03,1032.448471584913,17.352141095880455
2023-10-04,1015.2137478882842,17.749018335252515
2023-10-05,1001.4938220366057,18.06495762109489
2023-10-06,991.1372972238032,18.303445284114275
2023-10-09,983.4043444698436,18.481517935304282
2023-10-10,980.2651794650237,18.553805902490552
2023-10-11,983.6178760314297,18.476600779788896
2023-10-12,985.7280169595833,18.428008941532994
2023-10-13,985.0381886750629,18.443894148050987
2023-10-16,992.1863006578815,18.279289075152803
2023-10-17,999.2337487578943,18.11700206691384
2023-10-18,1000.2977454270276,18.092500597196107
2023-10-19,999.580092487683,18.109026543443207
2023-10-20,994.9934526761863,18.214646626388713
2023-10-23,994.1072478804235,18.2350539458823
2023-10-24,992.9597075108404,18.261479240651454
2023-10-25,987.8596365686535,18.378922497170407
2023-10-26,975.6293060537628,18.66055972540792
2023-10-27,960.041292850111,19.019516895621848
2023-10-30,946.3720301857256,19.33428952128071
2023-10-31,933.2933266425971,19.63546288780114
2023-11-01,925.3246490034799,20.312094453480256
2023-11-02,924.6105525989624,20.328538500664223
2023-11-03,923.5186964070163,20.353681513043114
2023-11-06,923.0031034610392,20.365554468400035
2023-11-07,927.5575949871363,20.260674688750612
2023-11-08,935.039881771756,20.08837431564683
2023-11-09,943.8368311948498,19.885800194739062
2023-11-10,957.9902358795816,19.559878858379534
2023-11-13,969.6921071607403,19.290410867403722
2023-11-14,991.7526999379761,18.782404628693143
